"","X","V","Imp","rand"
"1",1,1,0.119123492058387,0.110586976823132
"2",2,2,0.00312423357289825,0.0115264626511109
"3",3,3,0.000281227543552124,0.0946780197351775
"4",4,4,0.000454372477839304,0.00131262437530253
"5",5,5,0.000243258169746788,0.106495776492239
"6",6,6,0.151765609758658,0.029271464726915
"7",7,7,0.0459062445287109,0.0713391595511476
"8",8,8,0.0450788787887685,0.00884762711686089
"9",9,9,0.0594667882985219,0.0311862437181289
"10",10,10,0.00829657773215944,0.0284317250876778
"11",11,11,8.20991489117807e-05,0.0152815231966449
"12",12,12,0.0545493858492903,0.0880760945497075
"13",13,13,0.00269452710071189,0.0195306089225961
"14",14,14,0.0375012793149691,0.0410060333973205
"15",15,15,0.0236790492288376,0.0924267096478991
