"","V1"
"1",-0.30508845474841
"2",-0.960207001700267
"3",-2.00986670598047
"4",-0.34758525526047
"5",0.773692683609554
"6",0.730936357702916
"7",0.938076620729121
"8",0.14262056108456
"9",-0.69076716749823
"10",-0.166666968724932
"11",-0.231600300119981
"12",1.00072557408423
"13",1.42427853609015
"14",-1.7410554839322
"15",-0.625693837957069
"16",-2.00519038960221
"17",-1.05160714598308
"18",0.347512816015513
"19",-0.543505287069048
"20",-0.669188586511556
"21",-0.691090778421421
"22",-1.65636313458655
"23",-1.28768475406513
"24",-0.57714845263533
"25",1.38183388170249
"26",-0.39018785754539
"27",0.163544154301257
"28",0.760271794051264
"29",-1.09753203706042
"30",-0.88584284367652
"31",-0.0313160179367793
"32",-0.490291724072315
"33",-0.519302767861578
"34",-0.26241260566074
"35",1.40585935137922
"36",3.31828881027839
"37",0.647758250311056
"38",0.0921784863571503
"39",0.881466422930822
"40",0.418563103952269
"41",0.139194806926867
"42",-0.622841055230145
"43",0.0841437263434677
"44",-0.992318123073798
"45",-1.18106781844376
"46",0.495492595936427
"47",-0.451321722708934
"48",-0.359373724348407
"49",0.0252038305002732
"50",-0.338515358038013
"51",-0.0883177034789752
"52",-0.375486749322502
"53",1.75883331693543
"54",0.432503191621641
"55",1.11888780383108
"56",0.916922948039051
"57",0.00522340004242104
"58",0.898918209337443
"59",1.57383099824074
"60",1.98841825541525
"61",1.63305034085329
"62",1.78617629125267
"63",-0.142103814092858
"64",0.417529771851271
"65",0.0223519657415018
"66",0.135506308536136
"67",-0.21230340405777
"68",-0.129962354593219
"69",-0.322840788503329
"70",0.591650621827296
"71",0.284827328281809
"72",0.338423660923887
"73",-0.488135640093385
"74",0.210680168147617
"75",-0.0274316626337033
"76",-0.869464336544409
"77",-0.0811401800469863
"78",-0.313608930866971
"79",-0.501585055456725
"80",0.478471695335209
"81",-0.192655255018351
"82",-1.38845873659455
"83",-0.311509948959171
"84",-0.414562422981219
"85",-0.911973333581248
"86",-0.998568972356181
"87",0.968689502846461
"88",1.40047564482223
"89",0.667102886493094
"90",1.03959457667433
"91",1.16987392146361
"92",1.71145121506843
"93",-2.11514361440235
"94",-2.13922811894944
"95",-0.132025783261986
"96",-2.20239450861406
"97",0.751454236532727
"98",0.268179847108213
"99",-1.08885552414504
"100",0.889719727497767
