"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0117285106636746,FALSE,NA,NA,FALSE,NA
"2",2,-0.175953323276542,FALSE,NA,NA,FALSE,NA
"3",3,-0.115270301571611,FALSE,NA,NA,FALSE,NA
"4",4,0.0215198912145945,FALSE,NA,NA,FALSE,NA
"5",5,0.117397339220866,FALSE,NA,NA,FALSE,NA
"6",6,-0.036403097714619,FALSE,NA,NA,FALSE,NA
"7",7,-0.0668970603590536,FALSE,NA,NA,FALSE,NA
"8",8,-0.0692737331718432,FALSE,NA,NA,FALSE,NA
"9",9,-0.0701509351725023,FALSE,NA,NA,FALSE,NA
"10",10,-0.319970281821376,TRUE,0.588938365219286,0.392984224949032,FALSE,NA
"11",11,0.10286370442165,TRUE,2.37429265519832,0.911391545976412,FALSE,NA
"12",12,0.0722722236891097,FALSE,NA,NA,FALSE,NA
"13",13,-0.211184934122758,TRUE,0.404852104320042,0.487285180483013,FALSE,NA
"14",14,0.114574978253588,FALSE,NA,NA,FALSE,NA
"15",15,0.00330505371598868,FALSE,NA,NA,FALSE,NA
