"","X","V","Imp","rand"
"1",1,1,0.000137557962387929,6.66349402274669e-05
"2",2,2,0.0309595719720593,0.0594101461218455
"3",3,3,0.0132872424244101,0.0472078283658427
"4",4,4,0.000463105717887982,0.0804081131484512
"5",5,5,0.0137821352561391,0.0350361439062434
"6",6,6,0.0013251855232201,0.0257329548891068
"7",7,7,0.00447521668468286,0.00909341536654013
"8",8,8,0.00479885010756373,0.0911230592404252
"9",9,9,0.00492115370557662,0.0583918692985051
"10",10,10,0.102380981248851,0.218899748239231
"11",11,11,0.0105809416873446,0.0352492093617675
"12",12,12,0.00522327431696871,1.91647613388034e-05
"13",13,13,0.0445990764004336,0.0573323665410091
"14",14,14,0.0131274256418102,0.00296658658852759
"15",15,15,1.09233800655706e-05,0.0290564603581949
