"","X","V","Imp","rand"
"1",1,1,0.00322696686457225,0.0156593415021316
"2",2,2,0.0750471865762268,0.048430181989678
"3",3,3,0.00236938623367166,0.229445560924112
"4",4,4,0.0336497424804808,0.047980081509079
"5",5,5,0.0135646202790708,0.00757866395520057
"6",6,6,0.00856825837124874,0.0939010877589193
"7",7,7,0.00872669876386874,0.0950705934911353
"8",8,8,0.176727708924695,0.0218617632667439
"9",9,9,0.00299975815279242,0.0175017249972444
"10",10,10,0.0280268039656928,0.0901852921729739
"11",11,11,0.109844422372314,0.0130216750099264
"12",12,12,0.0722165703516704,0.00330517947260019
"13",13,13,0.220548288618252,0.0312084276265653
"14",14,14,0.0902111753846898,0.00727028002689857
"15",15,15,0.0386425632867098,0.0275385356812364
