"","X","V","Imp","rand"
"1",1,1,6.94104197792098e-06,0.165222719911798
"2",2,2,0.00633333507635876,0.276425880582734
"3",3,3,0.000121676221848131,0.12268740432875
"4",4,4,0.0425657425592668,0.0093946826403451
"5",5,5,0.15224689464786,0.10726650622659
"6",6,6,0.0146584288019905,0.00116776970525785
"7",7,7,0.0819363976686448,0.00351072182668351
"8",8,8,0.118530818182154,0.00126263290446508
"9",9,9,0.0280836145869019,0.0139683011514062
"10",10,10,0.000254522673889276,0.00210859498578676
"11",11,11,0.103682257225544,0.000939388919562119
"12",12,12,0.00542875099075492,0.0306459995902505
"13",13,13,0.00635376410960838,0.000642122975801799
"14",14,14,0.00108942841322274,0.00785396451474461
"15",15,15,0.00129316813257025,0.00688594631914053
