"","V1"
"1",0.390203699938053
"2",1.07645499813649
"3",-0.106117442459298
"4",0.621275411620731
"5",1.0288983591269
"6",0.742687450564546
"7",0.494716909043517
"8",-1.06082247266277
"9",0.680889766265557
"10",1.36926626641023
"11",0.540226435544617
"12",0.527291017067584
"13",1.00751593713703
"14",-1.66314793694355
"15",-0.15191976714751
"16",-1.0992060179316
"17",-0.70404052440556
"18",1.80002426569356
"19",-0.834774511173783
"20",-0.420275002436058
"21",0.243208702441557
"22",0.645655142659981
"23",-0.674748204321437
"24",0.312291394558944
"25",-1.09136375965117
"26",1.19663528962786
"27",0.982239318934165
"28",-0.257954337027862
"29",0.36576726923792
"30",0.193522206856547
"31",-1.25954048338445
"32",0.0438985635641099
"33",-1.16309890373917
"34",0.484270646720591
"35",1.19834028947548
"36",-1.27976975507564
"37",1.39457118900594
"38",0.426315576135504
"39",-0.746009941289363
"40",0.753882385113417
"41",-0.448531057704793
"42",1.46681174361224
"43",1.16254594763895
"44",0.428982246344012
"45",0.504161085199596
"46",1.10617164453003
"47",0.196159490415182
"48",-1.76049703941905
"49",-0.450334927532548
"50",-0.723691448176953
"51",-0.37831893350975
"52",0.332945743153726
"53",-0.793177824878554
"54",-0.57165598175058
"55",0.108575608161007
"56",-0.895454979932631
"57",-1.64281660451615
"58",0.818632040986007
"59",-1.68399137966924
"60",-2.20790538155748
"61",-1.63364521790026
"62",-0.913083500495447
"63",-0.415264589210345
"64",0.036419901494604
"65",0.769999551096978
"66",-0.457477116666976
"67",1.05591778970349
"68",-0.165449088771672
"69",0.574235009513074
"70",-0.48785837570924
"71",1.00372351842288
"72",-0.933223595617385
"73",1.50607208858054
"74",-1.56666641138886
"75",-0.743697555593768
"76",-1.06535032367421
"77",2.22808397296522
"78",1.06083691684641
"79",0.264914551121285
"80",-0.32934678604918
"81",0.026693237103514
"82",-1.83326767669533
"83",1.54169468484599
"84",0.51233212209457
"85",1.00286042506183
"86",-0.352249902142092
"87",0.102771439589197
"88",1.97624836507052
"89",-0.909681511930046
"90",-1.0188418013705
"91",-1.84137508495979
"92",0.0759738833321112
"93",0.412612525828308
"94",0.629165881160974
"95",0.86468606214596
"96",0.198934740488689
"97",0.872567733584665
"98",0.234253874660829
"99",-2.37278369870177
"100",-0.487605460459426
