"","X","V","Imp","rand"
"1",1,1,0.000327516696037246,0.0717776251099779
"2",2,2,0.0149821235362617,0.0405001076385879
"3",3,3,0.000813648850886398,0.0693850912894703
"4",4,4,0.000266305628629374,0.0142031563255969
"5",5,5,0.000467240225813285,0.00509459337282742
"6",6,6,0.000293684470342564,0.0410595138487851
"7",7,7,0.000530882534797734,0.000831081546760438
"8",8,8,0.000612456025732454,0.0939064235241953
"9",9,9,0.00145210982569209,0.0711260494116743
"10",10,10,0.00366219850897952,0.0650759969899885
"11",11,11,0.0306725790871089,0.0157473039023131
"12",12,12,0.00388537720114962,0.053285819963966
"13",13,13,0.00347285194576869,0.0265535951866876
"14",14,14,0.000610128492611806,0.17784814861781
"15",15,15,0.000449921648772461,0.00358745835691151
