"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.210018685882213,FALSE,NA,NA,FALSE,NA
"2",2,-0.169127168565529,TRUE,1.82332545964445,0.130891693755984,FALSE,NA
"3",3,0.0435491422557317,FALSE,NA,NA,FALSE,NA
"4",4,-0.247538110270703,FALSE,NA,NA,FALSE,NA
"5",5,-0.287093944917629,FALSE,NA,NA,FALSE,NA
"6",6,-0.213604293513977,FALSE,NA,NA,FALSE,NA
"7",7,-0.115112258491928,FALSE,NA,NA,FALSE,NA
"8",8,0.0137624368391278,FALSE,NA,NA,FALSE,NA
"9",9,-0.412854036377508,FALSE,NA,NA,FALSE,NA
"10",10,0.338638589438856,FALSE,NA,NA,FALSE,NA
