"","X","V","Imp","rand"
"1",1,1,1.90492699521462e-05,0.0348916575631738
"2",2,2,0.0025186748695226,0.0128010860803023
"3",3,3,0.00461583057108255,0.0209993554347583
"4",4,4,0.0649174895954014,0.0302958141372042
"5",5,5,0.0803796286427901,0.0598036415785162
"6",6,6,0.0547538045194676,0.0905325747911354
"7",7,7,0.130395861554834,0.0708312747486641
"8",8,8,0.0127214913226581,0.138336897099203
"9",9,9,0.0100551747265821,0.00061051282136076
"10",10,10,0.0147661781553868,0.0921064013261984
"11",11,11,0.00835382383813735,0.129123446231042
"12",12,12,0.017452345841175,0.042388799220971
"13",13,13,0.0705218854223328,0.000465663438886556
"14",14,14,0.0523813205608859,0.00193720584244015
"15",15,15,0.0386226033403694,0.024847594176234
