"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.196162302024077,0,NA,NA,FALSE,NA
"2",2,0.151599551058777,0,NA,NA,FALSE,NA
"3",3,0.085358995919942,0,NA,NA,FALSE,NA
"4",4,-0.0441684667440803,0,NA,NA,FALSE,NA
"5",5,-0.0467134711216457,0,NA,NA,FALSE,NA
"6",6,0.0815158856349015,0,NA,NA,FALSE,NA
"7",7,-0.0407034433834274,0,NA,NA,FALSE,NA
"8",8,-0.0777706857477656,0,NA,NA,FALSE,NA
"9",9,0.0203785019163838,0,NA,NA,FALSE,NA
"10",10,-0.224429036464669,0,NA,NA,FALSE,NA
"11",4,-0.285383894553424,0,NA,NA,TRUE,6
"12",1,0.174457375921686,0,NA,NA,TRUE,2
