"","X","V","Imp","rand"
"1",1,1,0.0724495315897993,0.0146403412708862
"2",2,2,0.0186770214939367,0.0638500363808091
"3",3,3,0.0322818422284185,0.00922687627907001
"4",4,4,0.0093560947667322,0.200505136314818
"5",5,5,9.6412781936675e-05,0.0166128816306541
"6",6,6,0.00109529110190068,0.153291335660059
"7",7,7,0.0841668501781363,0.0509609424391688
"8",8,8,0.000926038966120863,0.0399696733184484
"9",9,9,0.0446862072362936,0.0144509114364628
"10",10,10,0.126821650290034,0.00895350473026835
"11",11,11,0.00283904492718628,0.00267267025999106
"12",12,12,0.0160399906072492,0.0111734179274746
"13",13,13,0.0437894258637256,0.0897241823161418
"14",14,14,0.0360145987942998,0.0116093605223075
"15",15,15,0.0732483552334382,0.0623556225053714
