"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.269164506556491,FALSE,NA,NA,FALSE,NA
"2",2,-0.136663899746556,FALSE,NA,NA,FALSE,NA
"3",3,0.179671484182712,FALSE,NA,NA,FALSE,NA
"4",4,-0.0967269081834636,FALSE,NA,NA,FALSE,NA
"5",5,-0.00981900106613066,TRUE,0.274249454517998,0.597540491726249,FALSE,NA
"6",6,-0.0330951824575826,FALSE,NA,NA,FALSE,NA
"7",7,0.290115236032402,FALSE,NA,NA,FALSE,NA
"8",8,-0.0304308883557622,FALSE,NA,NA,FALSE,NA
"9",9,0.211391123835164,FALSE,NA,NA,FALSE,NA
"10",10,0.356120275033638,FALSE,NA,NA,FALSE,NA
"11",11,0.0532826888134062,FALSE,NA,NA,FALSE,NA
"12",12,-0.126649084510111,FALSE,NA,NA,FALSE,NA
"13",13,-0.209259231250919,FALSE,NA,NA,FALSE,NA
"14",14,0.189775126911563,FALSE,NA,NA,FALSE,NA
"15",15,0.270644333458948,FALSE,NA,NA,FALSE,NA
