"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0814136618500473,0,NA,NA,FALSE,NA
"2",2,-0.0406103835138991,0,NA,NA,FALSE,NA
"3",3,0.0626463664711896,0,NA,NA,FALSE,NA
"4",4,0.0802361653653519,0,NA,NA,FALSE,NA
"5",5,-0.0100270102040044,0,NA,NA,FALSE,NA
"6",6,-0.207928485611503,0,NA,NA,FALSE,NA
"7",7,0.0448314356878558,0,NA,NA,FALSE,NA
"8",8,0.0593520970377339,0,NA,NA,FALSE,NA
"9",9,-0.0618676277316638,0,NA,NA,FALSE,NA
"10",10,-0.0481824995379686,0,NA,NA,FALSE,NA
"11",11,-0.0715537652349113,0,NA,NA,FALSE,NA
"12",12,0.12914558407231,0,NA,NA,FALSE,NA
"13",13,-0.0664373422445262,0,NA,NA,FALSE,NA
"14",14,-0.323130011810593,0,NA,NA,FALSE,NA
"15",15,-0.0871046744972103,0,NA,NA,FALSE,NA
"16",6,0.175233241053758,0,NA,NA,TRUE,12
"17",4,0.0858137093136117,0,NA,NA,TRUE,10
