"","X","V","Imp","rand"
"1",1,1,1.23397790300889e-05,0.0183409816508101
"2",2,2,0.00377373870171303,5.87661602705403e-05
"3",3,3,0.000766347574678054,0.000550507325791173
"4",4,4,0.0117816102864456,0.0279012916384316
"5",5,5,0.0499001694801297,0.000747200398771526
"6",6,6,0.150209610756617,0.00430908668308929
"7",7,7,0.163638915423262,0.0110604616366675
"8",8,8,0.0281483760641452,0.181657429524633
"9",9,9,0.0300298414137046,0.00490020642375613
"10",10,10,0.0143370229317552,0.22209987145288
"11",11,11,0.00565511033826055,0.00082798327062973
"12",12,12,0.00695662323901679,0.067400931782924
"13",13,13,0.00010296672298848,0.0391358483606839
"14",14,14,0.000402361687459443,0.00529154479672601
"15",15,15,0.0621269927091833,0.165484817713577
