"","X","V","Imp","rand"
"1",1,1,0.000465847397337875,0.0995021272325976
"2",2,2,0.00743970042609121,0.0667732951745991
"3",3,3,0.000739594873994623,0.000386190402156647
"4",4,4,0.0146893227598423,0.112300553302644
"5",5,5,0.00049358234372186,0.129487892568183
"6",6,6,2.15189982276842e-05,0.0203314357952282
"7",7,7,0.00386996879053114,0.037073647795037
"8",8,8,0.0019150873517778,0.00286547993923185
"9",9,9,0.000117774228340035,0.00239935037901876
"10",10,10,0.000415070739659418,0.0193374164830912
"11",11,11,0.0245668114752286,0.179050378554741
"12",12,12,3.30862613392485e-05,0.0128234143789105
"13",13,13,0.000225009490285677,0.0170275639072429
"14",14,14,0.00940883110769281,0.000505117150701683
"15",15,15,0.0150145031812647,0.0500920944584371
