"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0215834982645973,TRUE,1.26888067013274,0.507918123155832,FALSE,NA
"2",2,-0.0862536980429895,FALSE,NA,NA,FALSE,NA
"3",3,0.0271954936339575,FALSE,NA,NA,FALSE,NA
"4",4,0.121199516335018,FALSE,NA,NA,FALSE,NA
"5",5,-0.0222167131619837,FALSE,NA,NA,FALSE,NA
"6",6,0.0046388574269624,FALSE,NA,NA,FALSE,NA
"7",7,-0.0622090732171051,FALSE,NA,NA,FALSE,NA
"8",8,0.0437617110243395,FALSE,NA,NA,FALSE,NA
"9",9,0.0108523835326639,FALSE,NA,NA,FALSE,NA
"10",10,0.0203732849501355,FALSE,NA,NA,FALSE,NA
"11",11,0.126832961644266,FALSE,NA,NA,FALSE,NA
"12",12,-0.00575206583231177,FALSE,NA,NA,FALSE,NA
"13",13,0.0150003163395202,FALSE,NA,NA,FALSE,NA
"14",14,0.0969991294171902,FALSE,NA,NA,FALSE,NA
"15",15,0.0808349668490808,FALSE,NA,NA,FALSE,NA
"16",11,0.00848021131577271,FALSE,NA,NA,TRUE,15
