"","X","V","Imp","rand"
"1",1,1,0.00856613634690237,0.0345697451498373
"2",2,2,0.00013961287133574,0.00150345550306167
"3",3,3,0.00359634332561866,0.00910821939283718
"4",4,4,0.00119459161389345,0.00102679838474357
"5",5,5,0.00743301566847089,0.0402438827266605
"6",6,6,0.0401892429811218,0.00596438943134532
"7",7,7,0.00465919059163419,0.0496547507175958
"8",8,8,0.202705044382273,0.00523152160667581
"9",9,9,0.0888755963021425,0.181902043188171
"10",10,10,0.0033864192729656,0.0023693923483385
"11",11,11,0.170620803288898,0.0907488799227151
"12",12,12,0.0142464304451153,0.294294181360495
"13",13,13,0.00635924805399031,0.00022083570188592
"14",14,14,0.000989683405232496,0.0325877502154803
"15",15,15,0.00847828244975679,0.000500895826536752
