"","X","V","Imp","rand"
"1",1,1,0.100742780286664,0.0956340835655012
"2",2,2,0.00542644077512718,0.0054071565843298
"3",3,3,0.00155515333851294,0.0708386896742412
"4",4,4,0.00601413706230706,0.0702250678150479
"5",5,5,0.140003869371529,0.0339964248598421
"6",6,6,0.129443124566679,0.0467079392054801
"7",7,7,0.101005488259149,0.0128265161132843
"8",8,8,0.00114338204975479,0.12609516638986
"9",9,9,0.00625738407977834,5.19514874717506e-05
"10",10,10,0.00136538972869839,0.0147428296665936
"11",11,11,0.000367452949169785,0.00358401818321724
"12",12,12,0.000705702294809599,0.16311571614617
"13",13,13,5.05552252488373e-05,0.0115783932697087
"14",14,14,0.000432813564671031,0.00300569541435605
"15",15,15,1.01139627214064e-05,0.0921643642099411
