"","V1"
"1",0.0919442376365658
"2",0.137182070061519
"3",0.176754806572949
"4",0.43236828037846
"5",0.243986568020194
"6",0.142629635510375
"7",0.133060701602779
"8",0.238456817673758
"9",-0.114802390713545
"10",-0.278210062700324
"11",-0.361802873731124
"12",-0.300506729468903
"13",-0.158884883259655
"14",-0.137125904415598
"15",-0.0945940125083009
"16",-0.169142979581086
"17",-0.345673637596552
"18",-0.612626526531772
"19",-0.372249388864127
"20",-0.0880818492176863
"21",0.145023120789231
"22",0.121252484007491
"23",0.0770501275213363
"24",-0.0504710652469926
"25",-0.027658248625196
"26",0.126426726946893
"27",0.201397799264081
"28",0.127826759523714
"29",0.400366561651899
"30",0.316103855299619
