"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0115717178459117,0,NA,NA,FALSE,NA
"2",2,0.142512471214853,0,NA,NA,FALSE,NA
"3",3,0.155588596388251,0,NA,NA,FALSE,NA
"4",4,0.00203512660831025,0,NA,NA,FALSE,NA
"5",5,0.047130001996678,0,NA,NA,FALSE,NA
"6",6,0.0460503484627122,0,NA,NA,FALSE,NA
"7",7,-0.0913888191099913,0,NA,NA,FALSE,NA
"8",8,-0.0219372939639408,0,NA,NA,FALSE,NA
"9",9,0.000110760161522335,0,NA,NA,FALSE,NA
"10",10,-0.575727371008637,0,NA,NA,FALSE,NA
"11",11,0.116580643627103,0,NA,NA,FALSE,NA
"12",12,0.0428735289279809,0,NA,NA,FALSE,NA
"13",13,-0.215320183639866,0,NA,NA,FALSE,NA
"14",14,0.333490907520677,0,NA,NA,FALSE,NA
"15",15,0.00988267084054343,0,NA,NA,FALSE,NA
