"","X","V","Imp","rand"
"1",1,1,0.000133904653905391,0.0496910537877237
"2",2,2,0.0203098044517643,0.0808335548388405
"3",3,3,0.0242078113260661,0.0308375269703164
"4",4,4,4.14174031185238e-06,0.127097204833103
"5",5,5,0.00222123708820687,0.00149754048573052
"6",6,6,0.00212063459353722,0.142180848697005
"7",7,7,0.00835191625831871,0.0031691866453093
"8",8,8,0.000481244866460353,0.0117359223562177
"9",9,9,1.22678133804537e-08,0.024718435773506
"10",10,10,0.331462005728517,0.00174422064568097
"11",11,11,0.0135910464685096,0.0999516798031297
"12",12,12,0.00183813948273842,0.0931676050875931
"13",13,13,0.0463627814827056,0.0322701464463956
"14",14,14,0.111216185398965,0.000271793589153781
"15",15,15,9.76671829425274e-05,0.0507992326055576
