"","X","V","Imp","rand"
"1",1,1,0.0324607123042947,0.000927796493282306
"2",2,2,0.0190171255299881,0.0018379019040784
"3",3,3,0.012867792510281,0.0085835619364397
"4",4,4,0.120664940713377,0.0423430041513538
"5",5,5,0.000162853435337872,0.136647382277598
"6",6,6,0.0531830099755504,0.107623874764333
"7",7,7,0.0196310139103934,0.0250155718003615
"8",8,8,0.220744888720384,0.24453941561723
"9",9,9,0.0797075348619451,0.000420452402632756
"10",10,10,0.0392690262122841,0.0730384156411841
"11",11,11,0.0501736210865304,0.0580228431635815
"12",12,12,0.0275002086192879,0.0229698107102631
"13",13,13,0.0836305822341212,0.0191348427406436
"14",14,14,0.000197257062729398,0.00248076743569179
"15",15,15,0.0662933662671869,0.00621961033973588
