"","X","V","Imp","rand"
"1",1,1,0.00159318999401832,0.130133154488722
"2",2,2,0.000371110018807285,0.0198433215846503
"3",3,3,0.038452144995724,0.0125137737041847
"4",4,4,0.00494615695849796,0.00299783549082041
"5",5,5,0.0547077064440692,0.0103784976886771
"6",6,6,4.1223620100116e-08,0.148491442851437
"7",7,7,0.0139818096593892,0.00786505808669659
"8",8,8,0.00437906510061513,0.000861246568140586
"9",9,9,0.00243911635767102,0.235763768995949
"10",10,10,0.0539951719832745,0.00339905159320963
"11",11,11,0.00214762096510398,1.66110974831178e-05
"12",12,12,0.0120019348655816,7.84123095374938e-05
"13",13,13,0.0473331455513018,0.0582147583513319
"14",14,14,0.00198253649531944,0.119408067431851
"15",15,15,0.00075256092135921,2.94115885577284e-05
