"","X","V","Imp","rand"
"1",1,1,0.162660693487227,0.110998392831703
"2",2,2,0.00404113119450483,0.085640613438462
"3",3,3,0.00141007216471029,0.0357463470998974
"4",4,4,0.00598322755476619,0.0672264178194133
"5",5,5,0.00204963021248775,0.01705391606184
"6",6,6,0.000585132973002711,0.000110386581605328
"7",7,7,0.162821556596431,0.141982270622117
"8",8,8,0.000826064093555007,0.046264862480047
"9",9,9,0.000662657594547614,0.0682801554352308
"10",10,10,0.000925276770191254,0.0281093843031286
"11",11,11,0.0072899285149392,0.0252452584608524
"12",12,12,0.000882722884334342,0.0132078870833711
"13",13,13,0.000214335578553155,0.00953421920875465
"14",14,14,0.00548339495130017,0.0924566461738665
"15",15,15,0.00525148894177047,0.00809265881607591
