"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.196008639464229,FALSE,NA,NA,FALSE,NA
"2",2,0.171803340510835,FALSE,NA,NA,FALSE,NA
"3",3,0.0557168786460418,FALSE,NA,NA,FALSE,NA
"4",4,0.334128117409185,FALSE,NA,NA,FALSE,NA
"5",5,0.243372552586878,TRUE,0.117933530620914,0.155724938493222,FALSE,NA
"6",6,-0.0424052023961262,FALSE,NA,NA,FALSE,NA
"7",7,-0.0747729047620792,FALSE,NA,NA,FALSE,NA
"8",8,-0.400937941651364,FALSE,NA,NA,FALSE,NA
"9",9,-0.369157294083592,TRUE,0.651723905877634,3.20136459094356,FALSE,NA
"10",10,0.0666401952431564,TRUE,0.0819464133741183,0.413821266032755,FALSE,NA
"11",2,0.108272025404471,FALSE,NA,NA,TRUE,10
