"","X","V","Imp","rand"
"1",1,1,0.0325517048687327,0.047723380058742
"2",2,2,0.000177012920006532,0.0552182959224764
"3",3,3,0.000489509869555504,0.0224916928929337
"4",4,4,0.0167753302635923,0.00629063676922898
"5",5,5,0.000215520830921213,0.072200502487212
"6",6,6,0.00750249290346708,0.0218774256840242
"7",7,7,0.00015878228571172,0.0697405014771751
"8",8,8,0.0698962819895551,0.00138272159855834
"9",9,9,0.00851984647126641,0.00191526251813562
"10",10,10,0.0284113049594447,0.0292114926572316
"11",11,11,0.00559161231990735,0.107539531760605
"12",12,12,0.029998670198336,0.000541832712876296
"13",13,13,0.0700903170813257,0.191762420156963
"14",14,14,0.0478153084757972,0.12120264671965
"15",15,15,0.0439808311400823,0.000709174397748515
