"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.119302078162837,TRUE,-0.188027515095867,0.00487443897873163,FALSE,NA
"2",2,-0.159137698823789,FALSE,NA,NA,FALSE,NA
"3",3,-0.0792578122989404,FALSE,NA,NA,FALSE,NA
"4",4,-0.29015100463498,FALSE,NA,NA,FALSE,NA
"5",5,0.29461517042876,FALSE,NA,NA,FALSE,NA
"6",6,0.16170016357248,FALSE,NA,NA,FALSE,NA
"7",7,-0.0476852662933239,FALSE,NA,NA,FALSE,NA
"8",8,-0.218185408593123,FALSE,NA,NA,FALSE,NA
"9",9,-0.183516518238422,FALSE,NA,NA,FALSE,NA
"10",10,0.434311401385006,FALSE,NA,NA,FALSE,NA
"11",1,-0.217583105830237,FALSE,NA,NA,TRUE,2
