"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.20292343722925,FALSE,NA,NA,FALSE,NA
"2",2,0.434566031336048,FALSE,NA,NA,FALSE,NA
"3",3,-0.361583846825302,FALSE,NA,NA,FALSE,NA
"4",4,-0.155991687209319,FALSE,NA,NA,FALSE,NA
"5",5,-0.0179641844201474,FALSE,NA,NA,FALSE,NA
"6",6,0.1807155161082,FALSE,NA,NA,FALSE,NA
"7",7,-0.228241256604319,TRUE,0.0234545450742268,1.34392327066035,FALSE,NA
"8",8,0.0812789834601995,TRUE,-1.31112400213096,2.43675858328555,FALSE,NA
"9",9,-0.116473438673376,TRUE,-2.39790198196133,0.180226734373719,FALSE,NA
"10",10,-0.242327308675418,FALSE,NA,NA,FALSE,NA
"11",1,-0.115857765533482,FALSE,NA,NA,TRUE,6
