"","X","V","Imp","rand"
"1",1,1,0.131056300302342,0.000879533227120347
"2",2,2,0.00308772342002228,0.0712959346249563
"3",3,3,0.015192072077858,0.0100417025283089
"4",4,4,0.0105107647318888,0.0386160118407025
"5",5,5,0.0530387650523957,0.037926644135402
"6",6,6,0.012622471895579,0.000586322699714497
"7",7,7,0.00229894107954098,0.014641404080072
"8",8,8,0.00346409009946148,0.000534573591803087
"9",9,9,0.012441205825443,0.0154051102310113
"10",10,10,0.0142327417901717,0.146875720066844
"11",11,11,0.0054918714057028,0.10360693546823
"12",12,12,0.0741845212950551,0.00695951848341295
"13",13,13,0.0253959058441979,0.0203861675523101
"14",14,14,0.082233821386146,0.155826765422138
"15",15,15,0.0215821855069633,0.126302198519695
