"","X","V","Imp","rand"
"1",1,1,0.000903481625459582,0.0825579191396349
"2",2,2,7.34838438724468e-05,1.01881919688992e-06
"3",3,3,0.00102162907055937,0.190949192575439
"4",4,4,0.00284692565564652,0.0115201099299249
"5",5,5,0.00763650006683525,0.00356437339131286
"6",6,6,0.000515039901421989,0.0291370179595353
"7",7,7,0.00332964780192271,0.0449858086862436
"8",8,8,0.015716865425717,2.38524462907655e-05
"9",9,9,0.00239840742874805,0.00306155676379608
"10",10,10,0.000595875752060475,0.0903938356895216
"11",11,11,0.0110094799126216,0.00579532411485786
"12",12,12,0.00122945385824109,0.179787641602004
"13",13,13,0.000106855308744845,0.000277553798858426
"14",14,14,0.0129632308089524,0.0562555145831491
"15",15,15,0.00221195930955984,0.0515771627789369
