"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.00524214454235031,FALSE,NA,NA,FALSE,NA
"2",2,-0.0488121506407411,FALSE,NA,NA,FALSE,NA
"3",3,0.00562154608363203,FALSE,NA,NA,FALSE,NA
"4",4,0.0261938782851549,FALSE,NA,NA,FALSE,NA
"5",5,0.018257909314728,FALSE,NA,NA,FALSE,NA
"6",6,0.010644193722592,FALSE,NA,NA,FALSE,NA
"7",7,-0.0934313568652635,TRUE,-1.26882212968508,0.228798815155848,FALSE,NA
"8",8,-0.0208776480785188,FALSE,NA,NA,FALSE,NA
"9",9,0.130016173897929,FALSE,NA,NA,FALSE,NA
"10",10,-0.116089294478281,FALSE,NA,NA,FALSE,NA
"11",8,-0.139065929033416,FALSE,NA,NA,TRUE,10
