"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0113886712214674,FALSE,NA,NA,FALSE,NA
"2",2,-0.0152132934729137,FALSE,NA,NA,FALSE,NA
"3",3,0.112822374906931,FALSE,NA,NA,FALSE,NA
"4",4,-0.0536360271523749,FALSE,NA,NA,FALSE,NA
"5",5,-0.00800339292221931,FALSE,NA,NA,FALSE,NA
"6",6,-0.0670698245214255,FALSE,NA,NA,FALSE,NA
"7",7,0.00319440465984773,FALSE,NA,NA,FALSE,NA
"8",8,0.0523809334034149,FALSE,NA,NA,FALSE,NA
"9",9,0.197183453501868,FALSE,NA,NA,FALSE,NA
"10",10,0.017260208691764,TRUE,0.567105900886158,1.12822557143391,FALSE,NA
