"","X","V","Imp","rand"
"1",1,1,0.0633292065820646,0.00326913059659079
"2",2,2,0.00206980471118145,0.00875997628176496
"3",3,3,0.0055502628626806,0.016199689960602
"4",4,4,0.000224907320295924,0.0497611827437177
"5",5,5,2.44923473042866e-05,0.0121635921021913
"6",6,6,0.00106689652540305,0.0242575721289305
"7",7,7,0.0063784091525228,0.261015468987875
"8",8,8,0.000973966472032566,0.000163990553523428
"9",9,9,0.00151570276081046,0.0286756899499313
"10",10,10,0.0279297850908141,0.04139347370606
"11",11,11,0.00189930278463932,0.0009553652494982
"12",12,12,0.00349789843793349,0.0628617701350793
"13",13,13,0.00395123900775646,0.0409510689322835
"14",14,14,0.00279298415003478,0.125616276356433
"15",15,15,0.0626684652384326,0.0739224618191405
