"","V1"
"1",0.828092088132156
"2",0.469807887500961
"3",-0.0509071523164867
"4",-1.2295335090161
"5",0.507680108200488
"6",-0.719906738341369
"7",-0.352607250973442
"8",-0.422329390000732
"9",1.14118197121285
"10",-0.0822124304662958
"11",-0.353013019679979
"12",0.890400679712054
"13",-0.87552303077431
"14",-1.19221023649645
"15",0.281028810088119
"16",0.20423430161922
"17",0.126657266276735
"18",0.362355225172931
"19",0.833069185019822
"20",1.11057923699502
"21",-1.32937037333387
"22",-0.74092166672181
"23",-0.370799362096519
"24",0.47721646335739
"25",0.735498179957056
"26",1.41197793363968
"27",-0.216569035471606
"28",-0.254095060613593
"29",-0.884607934426767
"30",-0.305173146155152
