"","V1"
"1",-0.895827566077513
"2",-0.368296082706288
"3",0.161994425868179
"4",0.747899444114926
"5",1.55746815111941
"6",0.68624391702265
"7",0.351158174101874
"8",0.639800895410915
"9",0.498283094591162
"10",-1.92700658290204
"11",-0.548151011542306
"12",-0.578663074052889
"13",0.282447120564272
"14",2.07835350190306
"15",-0.908370945246404
"16",-1.89034127274131
"17",-1.21964565293321
"18",0.864393383222535
"19",1.43789503640313
"20",0.856286024613003
"21",1.04389655418872
"22",0.0366255976016415
"23",0.735278574822801
"24",0.522960735412045
"25",1.6835953170329
"26",-0.440234430049221
"27",-1.06952360695115
"28",-0.481975646129554
"29",-0.878118500350214
"30",1.61820530798926
"31",0.614472769418972
"32",-0.787026369287899
"33",-0.810365338225378
"34",0.295597572857319
"35",1.29645222240785
"36",0.196364424628828
"37",0.285556829290869
"38",1.21312718069621
"39",-2.09908872791063
"40",0.0936838775967238
"41",-0.121291807478714
"42",0.758902984211996
"43",-0.345716435668456
"44",-0.414756013538464
"45",-0.132753601026157
"46",-0.893704911265833
"47",-0.500364238478212
"48",-0.278207202829044
"49",-1.3114365282236
"50",-1.65607757147676
