"","X","V","Imp","rand"
"1",1,1,0.00349379563772656,0.00967129675865213
"2",2,2,0.0182486849050624,0.00143360906003347
"3",3,3,0.0168116622927187,0.00684378690240101
"4",4,4,0.0810079003001851,0.120190440615613
"5",5,5,0.00340853260386657,0.153755031175101
"6",6,6,0.00916222855174132,0.000319156891485232
"7",7,7,0.0491620615317604,0.0426011715841038
"8",8,8,6.31700290765725e-05,0.00149936494160329
"9",9,9,0.0173225705566529,0.348604322890017
"10",10,10,0.0943106031079244,0.00173759428377732
"11",11,11,0.0135829662843362,0.000869055729693882
"12",12,12,0.0103032763502243,0.0282475319850954
"13",13,13,0.00478703889051064,0.000302654121530454
"14",14,14,0.00193359526190029,0.00120360729095406
"15",15,15,0.0091790029461664,0.032708831357784
