"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0591083381404566,0,NA,NA,FALSE,NA
"2",2,0.135087693388637,0,NA,NA,FALSE,NA
"3",3,0.129659794434199,0,NA,NA,FALSE,NA
"4",4,-0.219158422155244,0,NA,NA,FALSE,NA
"5",5,-0.0583826395760467,0,NA,NA,FALSE,NA
"6",6,0.0957195306702938,0,NA,NA,FALSE,NA
"7",7,0.221725193723583,0,NA,NA,FALSE,NA
"8",8,0.00794795754119085,0,NA,NA,FALSE,NA
"9",9,-0.131615236795186,0,NA,NA,FALSE,NA
"10",10,-0.247655237799073,0,NA,NA,FALSE,NA
"11",11,-0.0680280129422357,0,NA,NA,FALSE,NA
"12",12,-0.101505055786519,0,NA,NA,FALSE,NA
"13",13,0.0691884303226388,0,NA,NA,FALSE,NA
"14",14,0.0439726649397133,0,NA,NA,FALSE,NA
"15",15,-0.0149615242104265,0,NA,NA,FALSE,NA
"16",11,0.00895515573946722,0,NA,NA,TRUE,15
"17",4,0.032977486298609,0,NA,NA,TRUE,10
