"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0766487659378925,FALSE,NA,NA,FALSE,NA
"2",2,0.0378809491612969,FALSE,NA,NA,FALSE,NA
"3",3,0.118500661379099,FALSE,NA,NA,FALSE,NA
"4",4,0.000926094327204308,FALSE,NA,NA,FALSE,NA
"5",5,-0.0910011453677386,FALSE,NA,NA,FALSE,NA
"6",6,0.00579457958266361,FALSE,NA,NA,FALSE,NA
"7",7,-0.00813248085884453,FALSE,NA,NA,FALSE,NA
"8",8,0.068733567835557,FALSE,NA,NA,FALSE,NA
"9",9,0.0870145636660877,TRUE,1.98852186582505,0.860546151134086,FALSE,NA
"10",10,-0.0346415321621505,FALSE,NA,NA,FALSE,NA
"11",5,0.0795847431931354,FALSE,NA,NA,TRUE,10
"12",3,0.113630820719297,FALSE,NA,NA,TRUE,6
