"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.00776678084215407,0,NA,NA,FALSE,NA
"2",2,-0.0873933552971615,0,NA,NA,FALSE,NA
"3",3,-0.049660926856728,0,NA,NA,FALSE,NA
"4",4,-0.0772416747929474,0,NA,NA,FALSE,NA
"5",5,0.0313272577911851,0,NA,NA,FALSE,NA
"6",6,0.100775137594374,0,NA,NA,FALSE,NA
"7",7,-0.0472822145542239,0,NA,NA,FALSE,NA
"8",8,0.0158244148177554,0,NA,NA,FALSE,NA
"9",9,-0.108077823565297,0,NA,NA,FALSE,NA
"10",10,-0.0351962930277357,0,NA,NA,FALSE,NA
"11",11,0.069423679320161,0,NA,NA,FALSE,NA
"12",12,-0.0365980401609753,0,NA,NA,FALSE,NA
"13",13,-0.0459561380113622,0,NA,NA,FALSE,NA
"14",14,-0.0888926372991831,0,NA,NA,FALSE,NA
"15",15,-0.0603335514254481,0,NA,NA,FALSE,NA
