"","X","V","Imp","rand"
"1",1,1,6.03228846500515e-05,0.000453632518493669
"2",2,2,0.00763759855009591,0.117082501177104
"3",3,3,0.00246620765626929,0.000440631457050449
"4",4,4,0.00596627632481945,0.105021944799276
"5",5,5,0.000981397080715368,4.85169369505748e-05
"6",6,6,0.010155628357165,0.00857711702026158
"7",7,7,0.00223560781315166,0.0886630415782058
"8",8,8,0.000250412104324397,0.0137999029921373
"9",9,9,0.0116808159466115,0.0443323863774072
"10",10,10,0.00123877904289424,0.0384836096213449
"11",11,11,0.00481964725034855,0.275228260214061
"12",12,12,0.00133941654362436,0.00641353072102267
"13",13,13,0.00211196662091937,0.0227089814700344
"14",14,14,0.00790190096600412,0.00297427073007886
"15",15,15,0.00364013742760719,0.0257523381546879
