"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.017588458817749,0,NA,NA,FALSE,NA
"2",2,0.0618623370125544,0,NA,NA,FALSE,NA
"3",3,-0.265244680797012,0,NA,NA,FALSE,NA
"4",4,-0.0464756879636097,0,NA,NA,FALSE,NA
"5",5,0.030513720712115,0,NA,NA,FALSE,NA
"6",6,-0.178106030697092,0,NA,NA,FALSE,NA
"7",7,-0.193191264418759,0,NA,NA,FALSE,NA
"8",8,0.118559792559697,0,NA,NA,FALSE,NA
"9",9,-0.0205580124230984,0,NA,NA,FALSE,NA
"10",10,-0.0124632381335487,0,NA,NA,FALSE,NA
"11",11,0.0446969603853563,0,NA,NA,FALSE,NA
"12",12,0.132409529094038,0,NA,NA,FALSE,NA
"13",13,0.142997137743942,0,NA,NA,FALSE,NA
"14",14,-0.218711335862522,0,NA,NA,FALSE,NA
"15",15,0.03001079991178,0,NA,NA,FALSE,NA
