"","X","V","Imp","rand"
"1",1,1,0.000309353883583653,0.00138505459022973
"2",2,2,0.00382694874065486,0.0897321583148481
"3",3,3,0.0703547406911088,0.00124406764503142
"4",4,4,0.00215998957169082,0.172390278885793
"5",5,5,0.000931087151696956,0.0589480141568363
"6",6,6,0.0317217581706735,0.000129904866412237
"7",7,7,0.0373228646477189,0.0883042115743079
"8",8,8,0.0140564244117984,0.0223911581821434
"9",9,9,0.000422631874788268,0.242070300536118
"10",10,10,0.000155332304773542,0.000480803044351884
"11",11,11,0.00199781826769011,0.0308800588752364
"12",12,12,0.0175322833949049,0.0052543281143996
"13",13,13,0.0204481814029599,0.00647012253941264
"14",14,14,0.0478346484347689,0.00555489788433141
"15",15,15,0.000900648111344894,0.0246931528752316
