"","V1"
"1",-0.698415481895117
"2",0.741884696949877
"3",1.94614311366822
"4",-0.121188124118213
"5",0.203880127341157
"6",0.789143046102939
"7",-0.710561769281244
"8",1.08721777729745
"9",0.617910670583411
"10",-0.330123973089215
"11",0.020841420435533
"12",0.458253987401987
"13",-0.113866368773947
"14",0.0362952024090348
"15",-0.769992345311894
"16",-1.10156309779238
"17",0.150639989117038
"18",-0.507672866571975
"19",-1.62776217502831
"20",-1.87415398252595
"21",-0.283325826758557
"22",-0.838800904787622
"23",-1.09869109451179
"24",1.58490523080001
"25",-1.80409651915963
"26",0.762691030786546
"27",1.61191563364167
"28",0.691169218330346
"29",0.88651930583138
"30",-0.00558383821932689
"31",0.277692300903136
"32",-1.76397266995835
"33",1.7652829522315
"34",-1.56659458920449
"35",0.254603404384628
"36",1.46365278416374
"37",-0.2732763011275
"38",1.35041181363075
"39",-1.23743077425241
"40",0.520332241369754
"41",-0.535493427750929
"42",-0.184651262585377
"43",0.207714022300429
"44",-0.0431213031199001
"45",-1.01711941446863
"46",0.0256974815535227
"47",0.0852573520126217
"48",-1.3598349532772
"49",1.0902555317942
"50",1.23698272852905
