"","X","V","Imp","rand"
"1",1,1,0.105061849338693,0.0580465297001238
"2",2,2,1.96190312176959e-06,0.00959878714017677
"3",3,3,0.00327217309697839,0.00289065642157393
"4",4,4,0.00586058508562522,0.00207743547346688
"5",5,5,0.00439288138976706,0.00258775768067063
"6",6,6,0.178349507926369,0.0274256795169777
"7",7,7,0.000405422402267706,0.0204432722962529
"8",8,8,0.137507175483119,0.0399025970578632
"9",9,9,0.00823687588232421,0.327680925319481
"10",10,10,0.0440266974767652,0.0967202493591982
"11",11,11,0.00194465695105256,0.0614170607339035
"12",12,12,0.064366073115792,0.0200431631673343
"13",13,13,0.00142097234671727,0.0102422658079108
"14",14,14,0.00115708086307159,0.0696955733126358
"15",15,15,0.00653271477226021,0.00119180835748424
