"","X","V","Imp","rand"
"1",1,1,0.00212561767203465,0.0229395570115925
"2",2,2,0.00850819366366817,0.065544188733996
"3",3,3,0.00448712540774455,0.0508998756642661
"4",4,4,0.000770040805730589,0.00460387064851945
"5",5,5,0.073102650251016,0.0374126257740911
"6",6,6,0.0135121897092497,0.0358510671211866
"7",7,7,0.0290861383160661,0.00265334683873715
"8",8,8,0.0405881636989317,0.0017193198348413
"9",9,9,0.0290835220838347,0.0792785347784899
"10",10,10,0.00240822901883969,0.0256151153491708
"11",11,11,0.00808274541366653,0.0320450256422946
"12",12,12,0.000127803748406644,0.0474520094634403
"13",13,13,0.0164225418579945,0.297419005163787
"14",14,14,0.00025664798466843,0.0221121188448899
"15",15,15,0.0214205626929611,0.0244426074031021
