"","X","V","Imp","rand"
"1",1,1,0.00755670043906737,0.00187000998814344
"2",2,2,3.28307723268486e-05,0.0913922841390394
"3",3,3,0.000357565937030812,0.000757580208552751
"4",4,4,0.000640327561880753,0.0106067376078318
"5",5,5,0.0204020876186556,0.000183526962616331
"6",6,6,0.00749021820802506,0.00667886342583563
"7",7,7,0.000820046672641376,0.000372821977684524
"8",8,8,0.00044237832861476,0.110862785440036
"9",9,9,0.000222733707179712,3.73236847481191e-06
"10",10,10,0.00605470179759316,0.126574126482956
"11",11,11,0.0174569863892725,0.0253728223377925
"12",12,12,0.00690030782225412,0.0161346690571606
"13",13,13,0.000349348368968222,0.112593233710309
"14",14,14,0.000725735837665392,0.232084615112262
"15",15,15,4.57564088150655e-06,0.0145041758979794
