"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.00536555525811308,FALSE,NA,NA,FALSE,NA
"2",2,0.0412599184008592,TRUE,-1.55216603713217,0.272299034055322,FALSE,NA
"3",3,0.153877323721398,FALSE,NA,NA,FALSE,NA
"4",4,0.165417044344231,FALSE,NA,NA,FALSE,NA
"5",5,-0.104082283900035,FALSE,NA,NA,FALSE,NA
"6",6,-0.049466929609222,FALSE,NA,NA,FALSE,NA
"7",7,0.0105674056412756,FALSE,NA,NA,FALSE,NA
"8",8,0.0810921317585127,TRUE,-1.45397840068975,1.03302720929952,FALSE,NA
"9",9,-0.237177676734077,FALSE,NA,NA,FALSE,NA
"10",10,-0.175909064205217,TRUE,-0.921225960579931,1.34860068927975,FALSE,NA
"11",4,0.27443866751635,FALSE,NA,NA,TRUE,10
"12",1,0.12142589851249,FALSE,NA,NA,TRUE,6
