"","V1"
"1",-0.207557219978984
"2",-0.688212048317288
"3",0.194759448775268
"4",-0.193865938538161
"5",-0.185425231727972
"6",-0.854581691458233
"7",-0.730446037138151
"8",-1.01705092322289
"9",0.832028680264189
"10",2.84353410603245
"11",1.37624303136614
"12",1.08739738996709
"13",-0.0699688094361773
"14",-0.402721351717034
"15",-1.50060068008633
"16",-0.874428510929826
"17",-0.953181249497564
"18",-1.34523613404963
"19",-1.29546951817366
"20",-0.281349565722671
"21",-0.0703584555186258
"22",0.449535642010434
"23",1.6024338763372
"24",1.15785296508635
"25",0.997666867522666
"26",-0.240445139114107
"27",0.154294477977665
"28",-0.0788139051191061
"29",-0.665342539634472
"30",0.959308464041439
