"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0189012546669064,TRUE,-1.23724578174364,1.55060369326713,FALSE,NA
"2",2,-0.0717850463900558,FALSE,NA,NA,FALSE,NA
"3",3,0.133267502926241,FALSE,NA,NA,FALSE,NA
"4",4,-0.13952031990213,FALSE,NA,NA,FALSE,NA
"5",5,0.0238926656280538,FALSE,NA,NA,FALSE,NA
"6",6,-0.148636014453172,TRUE,-0.368971723717416,1.31131017576427,FALSE,NA
"7",7,0.130151478090998,TRUE,-0.340865475755635,0.885943809482169,FALSE,NA
"8",8,0.199411840526364,FALSE,NA,NA,FALSE,NA
"9",9,-0.0758303310852166,FALSE,NA,NA,FALSE,NA
"10",10,0.17633182155235,FALSE,NA,NA,FALSE,NA
"11",11,0.100634935212035,FALSE,NA,NA,FALSE,NA
"12",12,-0.0593917204260988,FALSE,NA,NA,FALSE,NA
"13",13,0.0249583901610015,FALSE,NA,NA,FALSE,NA
"14",14,0.193768341326451,FALSE,NA,NA,FALSE,NA
"15",15,0.160902789448273,FALSE,NA,NA,FALSE,NA
"16",2,-0.112920508402747,FALSE,NA,NA,TRUE,13
"17",5,0.0219077412719342,FALSE,NA,NA,TRUE,9
