"","V1"
"1",-0.545692472453277
"2",0.256254242308579
"3",-0.033901001374745
"4",-0.0366596487307958
"5",-0.0022995696631432
"6",-0.180711942417854
"7",0.067565408115708
"8",0.0571109159581035
"9",-0.454788266909188
"10",0.231558706597511
"11",0.207450157206089
"12",-0.032271277734377
"13",-0.0366987225907313
"14",-0.120998543767114
"15",-0.0303601566486515
"16",0.252610576496883
"17",0.0963315295522684
"18",0.0849396017500726
"19",-0.264216273766217
"20",0.195154167434029
"21",-0.141386214534742
"22",0.440636553077017
"23",0.400405588816121
"24",-0.0233537718958642
"25",0.00183411074871904
"26",0.440858758951335
"27",-0.117010995172024
"28",-0.236439388702078
"29",0.0305579797407487
"30",-0.506480050392383
