"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.185601791215928,FALSE,NA,NA,FALSE,NA
"2",2,-0.0377700656813891,FALSE,NA,NA,FALSE,NA
"3",3,0.0927882276775725,FALSE,NA,NA,FALSE,NA
"4",4,0.227347639921082,FALSE,NA,NA,FALSE,NA
"5",5,0.284510007245618,FALSE,NA,NA,FALSE,NA
"6",6,0.0696888157882346,FALSE,NA,NA,FALSE,NA
"7",7,0.0564144643988944,FALSE,NA,NA,FALSE,NA
"8",8,0.320896637216894,FALSE,NA,NA,FALSE,NA
"9",9,0.108560229585709,FALSE,NA,NA,FALSE,NA
"10",10,-0.309503749583449,TRUE,0.548801850598098,3.79961148442185,FALSE,NA
"11",11,0.115311682863738,TRUE,0.111315402287631,0.232233009720066,FALSE,NA
"12",12,0.0240395937973855,FALSE,NA,NA,FALSE,NA
"13",13,0.272386919832096,TRUE,-0.106776779551652,0.0518284570425749,FALSE,NA
"14",14,0.182102029704542,FALSE,NA,NA,FALSE,NA
"15",15,0.197480733625373,FALSE,NA,NA,FALSE,NA
"16",7,0.0804130534492908,FALSE,NA,NA,TRUE,14
