"","X","V","Imp","rand"
"1",1,1,1.79386876484838e-05,0.000546680260966963
"2",2,2,0.00321392492816666,0.00280412287293843
"3",3,3,0.0889025025067816,9.76578089338112e-05
"4",4,4,0.00810799285839966,0.129778956413741
"5",5,5,0.00922641752578461,0.00822347375779629
"6",6,6,0.00152338982647109,0.00282211223272722
"7",7,7,2.0001996513074e-05,0.27173273865981
"8",8,8,0.00341930211092767,0.0292375876288622
"9",9,9,0.00277701766832889,0.0950179819918451
"10",10,10,0.00718324438760223,0.0372735701580454
"11",11,11,0.000910625569298707,0.135605409701931
"12",12,12,0.00729739337795131,0.00405614471262881
"13",13,13,0.00499398515568546,0.00225377579332863
"14",14,14,0.000912016261839051,0.0295705268201553
"15",15,15,0.0917878914094976,0.000956560754974337
