"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.1790822503952,FALSE,NA,NA,FALSE,NA
"2",2,-0.142436022944192,TRUE,-0.426220430426289,0.804682475472701,FALSE,NA
"3",3,0.420186663803188,TRUE,0.281708965344288,0.790319898527906,FALSE,NA
"4",4,-0.130288089997403,FALSE,NA,NA,FALSE,NA
"5",5,-0.357167515195913,FALSE,NA,NA,FALSE,NA
"6",6,-0.138267926423048,FALSE,NA,NA,FALSE,NA
"7",7,-0.26333224422492,FALSE,NA,NA,FALSE,NA
"8",8,0.115318281496803,FALSE,NA,NA,FALSE,NA
"9",9,-0.277787177935246,TRUE,-1.38517963871832,0.147570382045231,FALSE,NA
"10",10,-0.100425245198249,FALSE,NA,NA,FALSE,NA
