"","V1"
"1",0.211683797072111
"2",0.374079603858749
"3",0.489374280806202
"4",0.408095224604703
"5",0.194507779562416
"6",-0.0111249427611477
"7",-0.174704984476223
"8",-0.219272987567078
"9",-0.762393100204002
"10",-0.519384484264009
"11",-0.255491459563346
"12",-0.166075137600368
"13",0.127021663329171
"14",0.292778344146742
"15",0.149287818471304
"16",0.211711581981967
"17",0.106712984905531
"18",0.198201485102072
"19",0.0195802034473552
"20",0.0901940861615751
"21",0.0427327912959583
"22",-0.0203021062040668
"23",0.11669587148184
"24",0.152241978559134
"25",0.18729704671142
"26",0.177526803611142
"27",-0.138931818066483
"28",-0.21713856316959
"29",-0.439944812573533
"30",-0.409689922870556
"31",-0.24946578038256
"32",-0.196760575157579
"33",-0.11088975891986
"34",0.0151895270710509
"35",0.204941543142615
"36",0.115809477036803
"37",-0.0249153441107293
"38",-0.133925816730298
"39",-0.087818009470776
"40",0.00730760017097321
"41",-0.0277285177048256
"42",-0.211034165033628
"43",-0.284241157719732
"44",-0.241892020155787
"45",-0.0432031813127486
"46",0.063284783574485
"47",0.331823857332748
"48",0.236273638192215
"49",0.143828288926502
"50",0.278146585462143
