"","V1"
"1",-0.0347730230539561
"2",0.130115846538378
"3",-0.188564842284552
"4",0.0340032037555645
"5",-0.0755648731061535
"6",0.0178656440216172
"7",-0.15186038445599
"8",-0.392732019290485
"9",-0.204897994721667
"10",-0.0701475195334179
"11",0.0558928853918642
"12",0.0673239789939392
"13",-0.154288886443199
"14",-0.145887331017962
"15",-0.136085814236011
"16",-0.202681858168022
"17",-0.0478061011465444
"18",-0.0818798750692633
"19",-0.00139621404550237
"20",-0.0649245492095911
"21",0.304678573351032
"22",0.406635357284741
"23",0.362934443430628
"24",0.261779635918798
"25",0.0710040207133811
"26",-0.0559459497087796
"27",-0.030271723803899
"28",0.265004626114889
"29",0.169887285846874
"30",0.509928573428655
"31",0.506012903335153
"32",0.376384633348555
"33",0.257560650880076
"34",0.160340157782203
"35",-0.0577802924308616
"36",0.0441883905669351
"37",-0.0965058374293091
"38",0.145026612089631
"39",0.384903873598696
"40",0.385439884010838
"41",0.0545006538901461
"42",-0.232926545860213
"43",-0.41789834787111
"44",-0.58953057508937
"45",-0.36097535666984
"46",-0.311594725254512
"47",-0.20712976029022
"48",-0.150883998598463
"49",-0.218728692485025
"50",-0.287748743018678
