"","X","V","Imp","rand"
"1",1,1,0.0166110646589603,0.038572830077625
"2",2,2,2.15992791500155e-06,4.96935251267996e-05
"3",3,3,0.000891624290126436,0.000758292146312542
"4",4,4,0.000342436429884819,0.134999387927972
"5",5,5,0.0030998117191718,0.00814052306929273
"6",6,6,0.00604946025426566,0.00294600889323265
"7",7,7,0.00577672921554109,2.6699845128166e-05
"8",8,8,0.011491736299561,0.536826073584071
"9",9,9,0.000527834825903286,0.0261539609654338
"10",10,10,0.017704985151739,0.00152555139223686
