"","X","V","Imp","rand"
"1",1,1,0.0471528115695743,0.182764568004561
"2",2,2,0.0197151657460975,7.66026715434027e-05
"3",3,3,0.0842442657063981,9.50786045328578e-06
"4",4,4,0.0395521030746421,0.249802765542122
"5",5,5,0.300868984582286,0.0215722959497676
"6",6,6,0.0580654228835972,0.0165488312430075
"7",7,7,0.0368765983261665,8.7419577285445e-06
"8",8,8,0.0356220095719964,0.0134347125919774
"9",9,9,0.00690818085849186,0.0363480547406296
"10",10,10,0.00383146634142993,0.00411023282043668
"11",11,11,1.79642764712124e-06,0.00248241864812935
"12",12,12,0.3511983561565,0.0622119908936107
"13",13,13,0.00249436496524799,0.0123061411869129
"14",14,14,0.0773200647609656,0.108118386486104
"15",15,15,0.0015129115098391,0.0400799345005375
