"","X","V","Imp","rand"
"1",1,1,0.00626770821878452,0.01971873585662
"2",2,2,0.0620892289761578,0.00838174117105316
"3",3,3,0.00674437393557954,0.028349903358454
"4",4,4,0.0036376662024344,0.00685212013871039
"5",5,5,0.0110092709365779,0.158455471889492
"6",6,6,0.0403084178360091,0.0027297264290629
"7",7,7,0.0739144513049654,0.0257209807683192
"8",8,8,0.0307414197741089,0.00291533709485897
"9",9,9,0.000163409344256161,0.0247702358765544
"10",10,10,0.000431071397222228,0.000121968404560367
"11",11,11,0.00385013227360876,0.0370062470325154
"12",12,12,0.00633767610599891,0.0142708888728338
"13",13,13,0.000170392678915111,0.190798260049834
"14",14,14,0.00416288209468826,0.0725244542182476
"15",15,15,5.44812865646582e-05,0.157455258138788
