"","X","V","Imp","rand"
"1",1,1,0.0467241986949538,0.00708323162109172
"2",2,2,0.00307312677673912,0.000420324216582868
"3",3,3,0.0444947563079547,8.71986458887941e-06
"4",4,4,0.0210218473012014,0.0735923073365466
"5",5,5,0.041960271064039,3.17841762807553e-05
"6",6,6,0.000246667160744225,0.0343513951217564
"7",7,7,0.226530509169559,0.00243260664218595
"8",8,8,0.0124970145226601,0.0057531417444641
"9",9,9,0.000615079247377526,0.0589250047413344
"10",10,10,0.0290213732281546,0.00776028172721527
"11",11,11,0.0324607441137722,0.361889217673276
"12",12,12,0.166981708911983,0.148396018182287
"13",13,13,9.79624124757227e-05,0.00271229750174859
"14",14,14,0.0108550532420486,0.0288300034263754
"15",15,15,0.00152875840038067,0.0177958151695456
