"","X","V","Imp","rand"
"1",1,1,0.00964699787796571,0.29363131783237
"2",2,2,0.000192705040580787,0.10796469869817
"3",3,3,0.00137132311889798,0.112800307041173
"4",4,4,0.00749008625611826,4.50157745250639e-06
"5",5,5,0.00568341632989459,0.00596405341899493
"6",6,6,2.94189055419822e-05,0.0450367090220433
"7",7,7,0.125428712242616,0.000483301296544969
"8",8,8,0.00160585124180667,0.00163075474708049
"9",9,9,6.54984183860221e-05,0.00898108008821621
"10",10,10,0.129972845155538,0.119319025468389
"11",11,11,0.0110598653943231,0.0251072002882902
"12",12,12,0.000118355462045194,0.00034775964541988
"13",13,13,0.00176727508642937,0.0154069348883497
"14",14,14,0.000185936616173337,0.00600000900239384
"15",15,15,0.00028784512756056,0.00731342529007643
