"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0982191319344949,FALSE,NA,NA,FALSE,NA
"2",2,0.0138818241085524,TRUE,-0.267816976467964,0.936518532987418,FALSE,NA
"3",3,-0.0370313801916426,FALSE,NA,NA,FALSE,NA
"4",4,0.0865452844245038,FALSE,NA,NA,FALSE,NA
"5",5,-0.0753884363141629,FALSE,NA,NA,FALSE,NA
"6",6,0.00542391975807001,FALSE,NA,NA,FALSE,NA
"7",7,0.0396644780427396,FALSE,NA,NA,FALSE,NA
"8",8,0.0400730737753753,FALSE,NA,NA,FALSE,NA
"9",9,-0.00809310931509158,FALSE,NA,NA,FALSE,NA
"10",10,0.0782138333757222,FALSE,NA,NA,FALSE,NA
"11",11,-0.10516589463473,FALSE,NA,NA,FALSE,NA
"12",12,0.0108791296547653,FALSE,NA,NA,FALSE,NA
"13",13,-0.0420389710438941,FALSE,NA,NA,FALSE,NA
"14",14,-0.0136358577351532,FALSE,NA,NA,FALSE,NA
"15",15,0.0169659991618696,FALSE,NA,NA,FALSE,NA
"16",7,0.123855441424213,FALSE,NA,NA,TRUE,10
