"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0899376445532484,FALSE,NA,NA,FALSE,NA
"2",2,-0.0764305897343541,FALSE,NA,NA,FALSE,NA
"3",3,0.0627628994211797,FALSE,NA,NA,FALSE,NA
"4",4,0.0721392336160863,FALSE,NA,NA,FALSE,NA
"5",5,0.0596523697605984,FALSE,NA,NA,FALSE,NA
"6",6,-0.112019481521472,FALSE,NA,NA,FALSE,NA
"7",7,-0.0300083449606054,FALSE,NA,NA,FALSE,NA
"8",8,-0.00171246567335083,FALSE,NA,NA,FALSE,NA
"9",9,-0.0596631545057407,FALSE,NA,NA,FALSE,NA
"10",10,0.0221928170265379,FALSE,NA,NA,FALSE,NA
"11",11,0.0664362298003751,FALSE,NA,NA,FALSE,NA
"12",12,0.0809075673826639,FALSE,NA,NA,FALSE,NA
"13",13,0.0132193574618382,FALSE,NA,NA,FALSE,NA
"14",14,0.0207357852068512,TRUE,-0.813613634111907,0.0098274979658976,FALSE,NA
"15",15,0.0824006393842617,FALSE,NA,NA,FALSE,NA
