"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.343316626952853,TRUE,0.278737047425895,0.964780304712697,FALSE,NA
"2",2,0.0339965488618899,FALSE,NA,NA,FALSE,NA
"3",3,-0.171271464232279,FALSE,NA,NA,FALSE,NA
"4",4,0.169933323427211,FALSE,NA,NA,FALSE,NA
"5",5,-0.332455947411578,FALSE,NA,NA,FALSE,NA
"6",6,-0.213343567487121,FALSE,NA,NA,FALSE,NA
"7",7,0.221703940559406,FALSE,NA,NA,FALSE,NA
"8",8,0.00447386898458244,FALSE,NA,NA,FALSE,NA
"9",9,0.156155905211394,FALSE,NA,NA,FALSE,NA
"10",10,0.181777859659326,FALSE,NA,NA,FALSE,NA
"11",11,-0.208639059675907,FALSE,NA,NA,FALSE,NA
"12",12,0.193057295480557,FALSE,NA,NA,FALSE,NA
"13",13,0.0846833660204702,FALSE,NA,NA,FALSE,NA
"14",14,-0.0347146719235785,FALSE,NA,NA,FALSE,NA
"15",15,-0.166498686712476,FALSE,NA,NA,FALSE,NA
"16",8,-0.0706315368407961,FALSE,NA,NA,TRUE,9
"17",3,0.0260874342172117,FALSE,NA,NA,TRUE,11
